"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"BAJAJFINSV","EQ","31-Mar-2020","       4661.15","       4810.00","       4879.55","       4430.00","       4600.00","       4591.20","       4562.22","    1156179","          5274737401.25","     201921"
"BAJAJFINSV","EQ","01-Apr-2020","       4591.20","       4560.00","       4667.70","       4460.00","       4491.00","       4501.90","       4561.23","     757772","          3456370944.60","     122754"
"BAJAJFINSV","EQ","03-Apr-2020","       4501.90","       4560.00","       4646.00","       4430.00","       4520.05","       4510.75","       4537.22","     722316","          3277305847.10","     138917"
"BAJAJFINSV","EQ","07-Apr-2020","       4510.75","       4620.00","       4818.80","       4329.05","       4771.95","       4724.90","       4495.38","    1130738","          5083092581.65","     201918"
"BAJAJFINSV","EQ","08-Apr-2020","       4724.90","       4575.00","       4950.00","       4537.80","       4604.00","       4608.50","       4725.27","    1113057","          5259493341.55","     158158"
"BAJAJFINSV","EQ","09-Apr-2020","       4608.50","       4705.00","       4848.00","       4662.00","       4824.00","       4820.25","       4769.64","     864222","          4122031291.15","      89906"
"BAJAJFINSV","EQ","13-Apr-2020","       4820.25","       4844.00","       4844.00","       4469.35","       4490.00","       4491.40","       4584.49","     891709","          4088031100.60","     110561"
"BAJAJFINSV","EQ","15-Apr-2020","       4491.40","       4551.00","       4664.25","       4480.00","       4606.00","       4599.10","       4580.93","     983071","          4503380664.35","     100747"
"BAJAJFINSV","EQ","16-Apr-2020","       4599.10","       4570.00","       4760.00","       4508.80","       4760.00","       4699.60","       4659.91","     747354","          3482600293.40","      72162"
"BAJAJFINSV","EQ","17-Apr-2020","       4699.60","       4876.00","       5136.00","       4855.05","       5011.20","       4999.70","       4976.61","    1352223","          6729484311.25","     154029"
"BAJAJFINSV","EQ","20-Apr-2020","       4999.70","       5085.80","       5090.00","       4720.45","       4869.40","       4882.25","       4979.51","     903157","          4497280587.75","      84654"
"BAJAJFINSV","EQ","21-Apr-2020","       4882.25","       4749.00","       4749.00","       4575.00","       4595.00","       4595.05","       4645.76","     670944","          3117046423.40","      70720"
"BAJAJFINSV","EQ","22-Apr-2020","       4595.05","       4585.00","       4815.65","       4485.00","       4747.00","       4775.75","       4639.06","     792158","          3674867302.65","      91090"
"BAJAJFINSV","EQ","23-Apr-2020","       4775.75","       4800.00","       4858.00","       4705.05","       4716.95","       4729.60","       4783.66","     691838","          3309519247.65","      72982"
"BAJAJFINSV","EQ","24-Apr-2020","       4729.60","       4675.00","       4675.00","       4365.00","       4410.00","       4389.80","       4479.98","    1022043","          4578733515.20","     130334"
"BAJAJFINSV","EQ","27-Apr-2020","       4389.80","       4430.20","       4670.00","       4288.00","       4661.60","       4617.50","       4516.10","    1133888","          5120750800.80","     121200"
"BAJAJFINSV","EQ","28-Apr-2020","       4617.50","       4691.00","       4910.00","       4581.15","       4865.05","       4861.80","       4725.51","    1520428","          7184798493.55","     146633"
"BAJAJFINSV","EQ","29-Apr-2020","       4861.80","       4865.10","       5070.00","       4822.40","       4975.00","       4998.65","       4991.02","    1523528","          7603951670.70","     152300"
"BAJAJFINSV","EQ","30-Apr-2020","       4998.65","       5108.00","       5175.00","       5050.85","       5090.00","       5104.35","       5124.60","    1064409","          5454672399.60","     144356"
"BAJAJFINSV","EQ","04-May-2020","       5104.35","       4922.00","       4939.90","       4720.00","       4799.95","       4762.35","       4785.83","     810709","          3879918456.65","      80041"
"BAJAJFINSV","EQ","05-May-2020","       4762.35","       4890.00","       4920.00","       4610.00","       4630.00","       4629.20","       4730.60","     815889","          3859642546.55","      86255"
"BAJAJFINSV","EQ","06-May-2020","       4629.20","       4647.00","       4789.80","       4542.00","       4700.00","       4692.90","       4686.62","    1262830","          5918399378.50","     124056"
"BAJAJFINSV","EQ","07-May-2020","       4692.90","       4678.00","       4796.00","       4640.00","       4684.70","       4673.40","       4719.34","     645431","          3046006115.10","      62555"
"BAJAJFINSV","EQ","08-May-2020","       4673.40","       4768.00","       4778.40","       4577.35","       4609.00","       4601.00","       4690.77","     488587","          2291848182.95","      52366"
"BAJAJFINSV","EQ","11-May-2020","       4601.00","       4687.30","       4717.70","       4540.10","       4565.00","       4558.00","       4619.73","     585230","          2703604053.50","      63198"
"BAJAJFINSV","EQ","12-May-2020","       4558.00","       4528.00","       4715.80","       4455.50","       4709.00","       4668.20","       4595.52","    1018893","          4682338827.05","     101764"
"BAJAJFINSV","EQ","13-May-2020","       4668.20","       4948.00","       5050.00","       4778.10","       4809.95","       4816.40","       4839.84","     698755","          3381860384.20","      62287"
"BAJAJFINSV","EQ","14-May-2020","       4816.40","       4770.00","       4937.85","       4720.00","       4785.00","       4790.25","       4844.37","     792868","          3840946196.25","      68794"
"BAJAJFINSV","EQ","15-May-2020","       4790.25","       4792.00","       4833.65","       4701.00","       4710.00","       4723.25","       4745.19","     395124","          1874937738.60","      36714"
"BAJAJFINSV","EQ","18-May-2020","       4723.25","       4724.60","       4739.05","       4451.00","       4465.50","       4465.45","       4527.04","     646942","          2928735493.45","      67302"
"BAJAJFINSV","EQ","19-May-2020","       4465.45","       4520.00","       4595.00","       4433.25","       4556.10","       4535.45","       4522.24","     574151","          2596446701.90","      51508"
"BAJAJFINSV","EQ","20-May-2020","       4535.45","       4548.00","       4739.85","       4521.45","       4720.00","       4702.05","       4625.62","     582885","          2696204815.35","      59208"
"BAJAJFINSV","EQ","21-May-2020","       4702.05","       4725.00","       4742.70","       4515.00","       4532.60","       4539.20","       4635.57","    1092621","          5064920594.70","     121873"
"BAJAJFINSV","EQ","22-May-2020","       4539.20","       4509.10","       4578.45","       4087.00","       4330.00","       4315.55","       4299.75","    2725018","         11716896915.00","     256385"
"BAJAJFINSV","EQ","26-May-2020","       4315.55","       4360.00","       4400.00","       4051.80","       4095.20","       4097.25","       4189.02","    1575820","          6601142361.20","     165078"
"BAJAJFINSV","EQ","27-May-2020","       4097.25","       4100.00","       4276.95","       3985.30","       4250.00","       4258.05","       4144.52","    2498693","         10355870644.70","     193792"
"BAJAJFINSV","EQ","28-May-2020","       4258.05","       4250.00","       4325.00","       4211.85","       4280.00","       4285.95","       4276.94","    1247257","          5334449319.60","     109551"
"BAJAJFINSV","EQ","29-May-2020","       4285.95","       4240.00","       4428.95","       4201.50","       4392.55","       4404.90","       4372.54","    1394430","          6097200480.55","     101394"
"BAJAJFINSV","EQ","01-Jun-2020","       4404.90","       4500.00","       4845.35","       4476.75","       4749.95","       4763.20","       4736.65","    2110631","          9997329758.25","     221952"
"BAJAJFINSV","EQ","02-Jun-2020","       4763.20","       4793.95","       5238.00","       4742.65","       5216.00","       5184.70","       5011.28","    2693375","         13497261992.25","     293610"
"BAJAJFINSV","EQ","03-Jun-2020","       5184.70","       5344.00","       5529.80","       5217.10","       5290.00","       5286.05","       5404.01","    2412624","         13037846414.45","     221489"
"BAJAJFINSV","EQ","04-Jun-2020","       5286.05","       5289.00","       5335.95","       5068.00","       5162.00","       5136.80","       5169.15","    1994489","         10309815411.55","     174438"
"BAJAJFINSV","EQ","05-Jun-2020","       5136.80","       5162.00","       5285.00","       5096.25","       5262.00","       5236.40","       5202.97","    1513932","          7876944959.75","     119110"
"BAJAJFINSV","EQ","08-Jun-2020","       5236.40","       5360.00","       5495.00","       5360.00","       5458.00","       5440.95","       5439.24","    1396631","          7596614815.90","     140849"
"BAJAJFINSV","EQ","09-Jun-2020","       5440.95","       5500.00","       5523.95","       5250.05","       5287.00","       5310.80","       5379.89","    1163434","          6259149190.70","      91683"
"BAJAJFINSV","EQ","10-Jun-2020","       5310.80","       5310.80","       5344.00","       5160.00","       5248.70","       5223.00","       5225.69","    1162257","          6073598898.75","      94709"
"BAJAJFINSV","EQ","11-Jun-2020","       5223.00","       5200.00","       5285.00","       5130.00","       5153.00","       5158.00","       5195.89","    1057333","          5493784465.55","     104890"
"BAJAJFINSV","EQ","12-Jun-2020","       5158.00","       4900.00","       5339.00","       4900.00","       5265.00","       5285.95","       5112.73","    1655263","          8462915772.15","     134219"
"BAJAJFINSV","EQ","15-Jun-2020","       5285.95","       5281.00","       5281.00","       5076.60","       5108.00","       5103.60","       5145.27","    1023491","          5266135569.45","      84585"
"BAJAJFINSV","EQ","16-Jun-2020","       5103.60","       5250.00","       5270.00","       4980.70","       5115.00","       5128.30","       5127.51","    1169103","          5994581557.85","     100523"
"BAJAJFINSV","EQ","17-Jun-2020","       5128.30","       5036.00","       5130.00","       5007.90","       5040.00","       5036.95","       5075.50","    1049874","          5328631315.85","      96754"
"BAJAJFINSV","EQ","18-Jun-2020","       5036.95","       5036.95","       5499.00","       5021.55","       5450.75","       5427.55","       5281.99","    1806208","          9540374217.25","     136911"
"BAJAJFINSV","EQ","19-Jun-2020","       5427.55","       5450.00","       5970.30","       5443.80","       5925.00","       5899.80","       5699.38","    3595572","         20492522586.90","     270280"
"BAJAJFINSV","EQ","22-Jun-2020","       5899.80","       5969.00","       6350.00","       5960.00","       6182.00","       6183.55","       6201.91","    2514021","         15591732171.65","     216447"
"BAJAJFINSV","EQ","23-Jun-2020","       6183.55","       6275.00","       6382.00","       6090.80","       6359.95","       6319.65","       6251.04","    1981286","         12385091834.45","     162423"
"BAJAJFINSV","EQ","24-Jun-2020","       6319.65","       6455.00","       6455.00","       5980.40","       6089.35","       6046.05","       6218.70","    1886491","         11731516967.90","     168711"
"BAJAJFINSV","EQ","25-Jun-2020","       6046.05","       5966.00","       6125.00","       5920.25","       6012.25","       6021.15","       6015.36","    1900316","         11431094207.25","     187003"
"BAJAJFINSV","EQ","26-Jun-2020","       6021.15","       6089.00","       6133.55","       5870.00","       5975.20","       5946.30","       5974.40","    1067247","          6376160386.05","      96054"
"BAJAJFINSV","EQ","29-Jun-2020","       5946.30","       5832.00","       5937.30","       5751.30","       5888.00","       5890.20","       5828.56","    1010274","          5888440920.90","      91907"
"BAJAJFINSV","EQ","30-Jun-2020","       5890.20","       5990.00","       6043.65","       5815.80","       5833.30","       5845.15","       5896.32","     976674","          5758783468.25","      96510"
"BAJAJFINSV","EQ","01-Jul-2020","       5845.15","       5818.00","       6194.80","       5802.65","       6148.85","       6169.35","       6043.62","    1724244","         10420683097.10","     164470"
"BAJAJFINSV","EQ","02-Jul-2020","       6169.35","       6199.95","       6267.00","       6112.65","       6190.00","       6188.80","       6201.22","    1529252","          9483233657.85","     121562"
"BAJAJFINSV","EQ","03-Jul-2020","       6188.80","       6220.00","       6238.30","       6128.00","       6153.60","       6149.40","       6180.44","     833077","          5148782075.35","      73464"
"BAJAJFINSV","EQ","06-Jul-2020","       6149.40","       6217.00","       6321.00","       6161.00","       6272.00","       6285.00","       6250.91","    1220298","          7627978436.50","     115445"
"BAJAJFINSV","EQ","07-Jul-2020","       6285.00","       6323.00","       6629.70","       6275.05","       6565.95","       6589.60","       6460.25","    2007354","         12968003789.25","     170777"
"BAJAJFINSV","EQ","08-Jul-2020","       6589.60","       6600.00","       6680.00","       6369.90","       6404.00","       6405.40","       6523.16","    1400367","          9134820399.05","     152853"
"BAJAJFINSV","EQ","09-Jul-2020","       6405.40","       6430.50","       6638.00","       6375.00","       6582.00","       6569.20","       6551.80","    1322799","          8666715788.55","     137081"
"BAJAJFINSV","EQ","10-Jul-2020","       6569.20","       6515.00","       6645.00","       6441.00","       6501.00","       6483.80","       6539.76","    1220643","          7982707733.35","     123275"
"BAJAJFINSV","EQ","13-Jul-2020","       6483.80","       6574.00","       6592.40","       6400.00","       6499.35","       6461.45","       6473.20","     810726","          5247991171.10","      75216"
"BAJAJFINSV","EQ","14-Jul-2020","       6461.45","       6460.00","       6460.00","       6211.00","       6227.00","       6243.45","       6270.08","    1128715","          7077129989.00","     106026"
"BAJAJFINSV","EQ","15-Jul-2020","       6243.45","       6320.00","       6439.85","       6103.00","       6200.00","       6168.45","       6319.70","     981394","          6202111779.10","      89178"
"BAJAJFINSV","EQ","16-Jul-2020","       6168.45","       6200.00","       6280.00","       6065.00","       6255.00","       6264.90","       6183.17","     830422","          5134643594.10","      81220"
"BAJAJFINSV","EQ","17-Jul-2020","       6264.90","       6299.95","       6382.85","       6280.00","       6378.00","       6361.60","       6336.64","     570041","          3612147184.10","      53941"
"BAJAJFINSV","EQ","20-Jul-2020","       6361.60","       6400.00","       6635.00","       6380.00","       6616.25","       6620.15","       6542.45","    1221890","          7994151275.60","     103531"
